Customer_ID,Age,Occupation,Annual_Income,Monthly_Inhand_Salary
CUST10580,41,Entrepreneur,88045.8,7108.15
CUST10581,24,Doctor,34406.64,2898.22
CUST10582,17,Lawyer,14677.92,1289.16
CUST10583,23,Mechanic,14841.17,989.7641667
CUST10584,22,Scientist,21677.905,1859.492083
CUST10585,27,Manager,14623.51,1232.625833
CUST10586,46,Manager,110375.04,9345.92
CUST10587,37,Manager,14996.235,1439.68625
CUST10588,51,Journalist,26779.9,1986.658333
CUST10589,36,Journalist,168491.44,13884.95333
CUST10590,42,Architect,46874.85,4082.2375
CUST10591,48,Media_Manager,74437.44,6184.12
CUST10592,27,Journalist,14293.345,897.1120833
CUST10593,30,Lawyer,88120.12,7377.343333
CUST10594,22,Doctor,46880.49,3790.7075
CUST10595,34,Mechanic,71551.18,5936.598333
CUST10596,42,Developer,7427.29,694.9408333
CUST10597,19,Mechanic,39558.23,3542.519167
CUST10598,40,Accountant,19338.48,1633.54
CUST10599,44,Media_Manager,42208.74,3355.395
CUST10600,35,Journalist,16791.21,1143.2675
CUST10601,22,Doctor,9989.21,653.4341667
CUST10602,20,Scientist,68498.72,5715.226667
CUST10603,39,Scientist,15516.87,1396.0725
CUST10605,37,Journalist,17610.81,1391.5675
CUST10606,38,Scientist,36871.28,3141.606667
CUST10607,18,Accountant,73732.4,6048.366667
CUST10608,54,Journalist,18524.52,1739.71
CUST10609,35,Developer,43285.2,3327.1
CUST10610,27,Teacher,28276.43,2146.369167
CUST10611,25,Writer,94587.66,7774.305
CUST10612,26,Teacher,70902.06,5898.505
CUST10613,41,Lawyer,8089.415,889.1179167
CUST10614,27,Journalist,43280.82,3648.735
CUST10615,29,Teacher,50276.79,4410.7325
CUST10617,54,Lawyer,16188.16,1396.013333
CUST10618,44,Lawyer,14909.4,1177.45
CUST10619,17,Mechanic,20326.87,1396.905833
CUST10620,19,Entrepreneur,22265.03,1723.419167
CUST10621,50,Journalist,20782.66,1886.888333
CUST10622,36,Accountant,63839.24,5192.936667
CUST10623,28,Engineer,13675.83,1282.6525
CUST10624,26,Journalist,25626.88,2392.573333
CUST10625,20,Architect,19428.03,1809.0025
CUST10626,39,Manager,97714.47,8103.8725
CUST10627,19,Lawyer,38694.74,2979.561667
CUST10628,43,Teacher,15400.19,1227.349167
CUST10629,47,Doctor,92699.31,7927.9425
CUST10630,39,Writer,17213.61,1350.4675
CUST10631,53,Teacher,30269.71,2650.475833
CUST10632,44,Journalist,9741.195,1097.76625
CUST10633,45,Architect,54346.35,4463.8625
CUST10634,20,Musician,109547.1,9086.925
CUST10635,25,Scientist,66919.4,5700.616667
CUST10636,18,Scientist,16313.03,1123.419167
CUST10637,42,Architect,65523.04,5629.253333
CUST10638,51,Teacher,143853.08,11775.75667
CUST10639,44,Teacher,89398.64,7342.886667
CUST10640,43,Writer,45902.25,3974.1875
CUST10641,44,Mechanic,78570.64,6425.553333
CUST10642,33,Engineer,95768.85,8115.7375
CUST10643,29,Scientist,97377.87,8135.8225
CUST10644,28,Media_Manager,31276.27,2540.355833
CUST10645,20,Teacher,131698.96,11196.91333
CUST10647,29,Media_Manager,28274.17,2087.180833
CUST10648,55,Mechanic,66674.38,5356.198333
CUST10649,18,Teacher,124085.91,10104.4925
CUST10650,45,Doctor,20945.38,1619.448333
CUST10651,45,Teacher,50690.91,3945.2425
CUST10652,38,Architect,15503.65,1581.970833
CUST10653,19,Teacher,95099.8,7851.983333
CUST10654,35,Writer,49228.35,4210.3625
CUST10655,23,Musician,86502.12,7174.51
CUST10656,25,Teacher,9620.965,782.7470833
CUST10657,49,Lawyer,126344.72,10643.72667
CUST10658,28,Musician,63572.76,5566.73
CUST10659,21,Entrepreneur,41922.4,3564.533333
CUST10660,46,Mechanic,21421.73,1689.144167
CUST10661,38,Mechanic,21039.26,1628.271667
CUST10662,23,Lawyer,19924.14,1911.345
CUST10663,19,Journalist,48729.87,3812.8225
CUST10664,30,Musician,62028.36,5048.03
CUST10665,20,Journalist,75010.52,6167.876667
CUST10666,21,Mechanic,19395.73,1550.310833
CUST10667,39,Entrepreneur,16758.14,1613.511667
CUST10668,28,Mechanic,28207.03,2116.585833
CUST10669,55,Lawyer,70797.84,5778.82
CUST10670,31,Developer,79500.44,6244.387274
CUST10671,54,Lawyer,49715.68,4371.973333
CUST10673,54,Scientist,90074.64,7233.22
CUST10674,25,Journalist,44323.29,3909.6075
CUST10675,33,Architect,17290.42,1426.868333
CUST10676,24,Developer,11892.72,976.06
CUST10678,36,Teacher,34829.92,3031.493333
CUST10679,32,Manager,12805.5,1188.125
CUST10680,29,Writer,36640.7,3057.391667
CUST10681,44,Musician,61127.37,5337.9475
CUST10682,18,Architect,30352.72,2573.393333
CUST10683,48,Engineer,80942.22,6630.185
CUST10684,36,Developer,21085.67,1919.139167
CUST10685,39,Teacher,30178.34,2557.861667
CUST10686,40,Media_Manager,46360.47,3801.3725
CUST10687,52,Writer,14331.65,1392.304167
CUST10688,33,Musician,17446.07,1245.839167
CUST10689,22,Manager,26760.95,2254.079167
CUST10690,21,Scientist,71034.88,5743.573333
CUST10691,18,Scientist,70732.4,5874.366667
CUST10692,33,Scientist,7363.13,695.5941667
CUST10693,36,Scientist,9447.12,823.26
CUST10695,25,Architect,9012.04,512.0033333
CUST10696,35,Musician,14835.22,1008.268333
CUST10697,32,Developer,62031.06,5295.255
CUST10698,41,Mechanic,19250.71,1610.225833
CUST10699,36,Lawyer,28058.38,2601.198333
CUST10700,42,Media_Manager,40343.42,3485.951667
CUST10701,39,Media_Manager,35474.91,3203.2425
CUST10702,37,Musician,33834.47,2630.539167
CUST10703,42,Writer,109978.17,9139.8475
CUST10704,27,Developer,24070.5,2090.875
CUST10705,35,Architect,89772.84,7636.07
CUST10706,49,Architect,14540.485,1279.707083
CUST10707,43,Mechanic,33990.85,2569.570833
CUST10708,29,Mechanic,42185.25,3495.4375
CUST10709,48,Scientist,33061.2,2621.1
CUST10710,43,Musician,12287.43,1119.9525
CUST10711,22,Scientist,33624.4,2869.033333
CUST10712,29,Lawyer,41414.58,3476.215
CUST10713,32,Doctor,56125.5,4875.125
CUST10714,24,Musician,9886.53,575.8775
CUST10715,20,Media_Manager,121522.52,10295.87667
CUST10716,18,Journalist,58164.12,5046.01
CUST10718,36,Entrepreneur,13701.675,1232.80625
CUST10719,51,Accountant,20351.965,1782.997083
CUST10720,41,Entrepreneur,29256.86,2446.071667
CUST10721,42,Journalist,20170.75,1930.895833
CUST10722,19,Mechanic,8658.18,637.515
CUST10723,40,Architect,17663.535,1767.96125
CUST10724,18,Architect,15509.99,1364.499167
CUST10725,23,Doctor,57452.43,4802.7025
CUST10726,43,Developer,7299.77,674.3141667
CUST10727,22,Mechanic,60159.45,4975.2875
CUST10728,44,Doctor,9637.635,663.13625
CUST10729,24,Musician,116360.56,9738.713333
CUST10730,20,Media_Manager,19563.14,1902.261667
CUST10731,30,Doctor,20338.48,1745.873333
CUST10732,55,Accountant,41563.69,3691.640833
CUST10733,54,Architect,72902.7,6251.225
CUST10734,22,Media_Manager,16603.995,1438.66625
CUST10735,30,Engineer,56286.51,4601.5425
CUST10736,40,Manager,166837.64,13680.13667
CUST10737,26,Mechanic,18228.535,1402.044583
CUST10738,25,Media_Manager,126464.01,10420.6675
CUST10739,26,Lawyer,98455.26,8420.605
CUST10740,22,Scientist,66387.42,5545.285
CUST10741,36,Mechanic,82383.04,6661.253333
CUST10742,31,Mechanic,29182.34,2479.861667
CUST10743,18,Engineer,15586.65,1126.8875
CUST10745,26,Teacher,55554.69,4649.5575
CUST10746,41,Doctor,61807.41,5418.6175
CUST10747,43,Writer,16200.25,1554.020833
CUST10748,54,Teacher,43924.04,3811.336667
CUST10749,36,Accountant,39522.28,3469.523333
CUST10750,43,Architect,35618.39,3174.199167
CUST10751,41,Musician,125905.84,10306.15333
CUST10753,44,Musician,119242.68,9849.89
CUST10754,19,Architect,29175.03,2152.2525
CUST10755,21,Scientist,78810.64,6448.553333
CUST10757,34,Engineer,20674.5,1447.875
CUST10758,46,Teacher,21537.99,1530.8325
CUST10759,41,Journalist,77751.8,6515.316667
CUST10760,45,Manager,38430.94,3279.578333
CUST10761,37,Entrepreneur,56451.8,4813.316667
CUST10763,26,Lawyer,41848.26,3578.355
CUST10764,53,Architect,36920.36,3119.696667
CUST10765,36,Doctor,39912.86,3498.071667
CUST10766,42,Doctor,100192.32,8171.36
CUST10767,29,Engineer,14095.93,1310.660833
CUST10768,45,Developer,31877.72,2571.476667
CUST10769,35,Entrepreneur,42756.72,3653.06
CUST10770,19,Musician,24293.22,1906.435
CUST10771,34,Lawyer,50520.75,4407.0625
CUST10772,44,Architect,20961.365,1898.780417
CUST10773,19,Scientist,52797.3,4352.775
CUST10775,33,Journalist,27947.05,2331.920833
CUST10776,38,Engineer,135671.32,11395.94333
CUST10777,34,Engineer,98983.17,8478.5975
CUST10778,25,Developer,81566.25,7036.1875
CUST10779,33,Manager,36029.25,3111.4375
CUST10780,23,Doctor,58290.64,4602.553333
CUST10781,22,Architect,18014.97,1461.2475
CUST10782,22,Entrepreneur,128163.36,10648.28
CUST10783,54,Journalist,83378.2,6656.183333
CUST10784,28,Manager,33212.27,2962.689167
CUST10785,48,Writer,35207.73,3081.9775
CUST10786,43,Architect,34636.64,3136.386667
CUST10787,22,Musician,83126.24,6957.186667
CUST10789,44,Developer,27292.5,2254.375
CUST10790,41,Architect,84373.32,7035.11
CUST10791,53,Journalist,59999.02,5065.918333
CUST10793,23,Engineer,28253.33,2249.444167
CUST10794,19,Mechanic,19268.3,1652.691667
CUST10795,25,Accountant,147327.8,12351.31667
CUST10796,34,Scientist,47732.88,3821.74
CUST10797,28,Doctor,13180.99,936.4158333
CUST10798,32,Architect,69981.32,5971.776667
CUST10799,34,Teacher,31253.18,2902.431667
CUST10801,35,Entrepreneur,8312.085,568.67375
CUST10802,52,Writer,18458.05,1288.170833
CUST10803,52,Lawyer,22385.16,2077.43
CUST10804,35,Developer,57651.98,5072.331667
CUST10805,24,Journalist,96815.91,8057.9925
CUST10806,27,Journalist,37085.98,3220.498333
CUST10808,26,Mechanic,57582.42,4508.535
CUST10809,53,Musician,63407.82,5052.985
CUST10810,37,Architect,17919.005,1464.250417
CUST10811,26,Mechanic,10437.765,729.81375
CUST10812,18,Teacher,38253.64,3337.803333
CUST10813,28,Lawyer,38791.68,3265.64
CUST10814,41,Accountant,23692.52,2104.376667
CUST10815,36,Media_Manager,9648.82,1092.068333
CUST10816,32,Engineer,39020.72,3180.726667
CUST10817,25,Musician,20623.16,1592.596667
CUST10818,23,Engineer,39130.84,3421.903333
CUST10820,27,Musician,16702.25,1640.854167
CUST10821,44,Teacher,28435.76,2266.646667
CUST10823,22,Manager,41797.94,3618.161667
CUST10824,42,Architect,112308.39,9642.0325
CUST10825,48,Manager,35820.62,2758.051667
CUST10826,39,Architect,35846.52,3014.21
CUST10827,22,Engineer,20981.46,1611.455
CUST10828,29,Engineer,84687.48,7284.29
CUST10829,30,Writer,29101.85,2485.154167
CUST10830,35,Writer,20120.38,1410.698333
CUST10831,21,Entrepreneur,37360.94,2864.411667
CUST10832,29,Manager,19280.89,1550.740833
CUST10833,29,Teacher,19936.4,1404.366667
CUST10834,25,Musician,127706.55,10785.2125
CUST10835,37,Developer,18507.35,1770.279167
CUST10836,17,Media_Manager,34243.28,2594.606667
CUST10837,41,Teacher,15931.72,1179.643333
CUST10838,31,Lawyer,41293.1,3716.091667
CUST10840,50,Musician,53543.38,4622.948333
CUST10842,49,Architect,39242.1,3229.175
CUST10843,45,Developer,36217.7,3237.141667
CUST10844,28,Journalist,34798.03,3190.835833
CUST10845,40,Manager,35824.65,3271.3875
CUST10846,21,Architect,9000.425,703.0354167
CUST10847,28,Musician,35349.2,2940.766667
CUST10848,41,Lawyer,20889.65,1710.804167
CUST10849,28,Doctor,28896.84,2151.07
CUST10850,33,Entrepreneur,86274.99,6929.5825
CUST10851,39,Musician,32446.8,2722.9
CUST10852,35,Accountant,50817.9,4531.825
CUST10853,48,Manager,38155.64,2933.636667
CUST10854,18,Journalist,37006.6,3378.883333
CUST10855,42,Doctor,47370.64,3676.553333
CUST10856,53,Teacher,72363.72,6124.31
CUST10857,18,Journalist,69224.94,5481.745
CUST10858,37,Teacher,132552.16,11094.01333
CUST10859,22,Teacher,16627.15,1236.595833
CUST10860,32,Media_Manager,165799.4,13868.61667
CUST10861,40,Doctor,83491.35,7191.6125
CUST10862,41,Lawyer,41468.9,3173.741667
CUST10863,38,Manager,77326.84,6627.903333
CUST10864,49,Mechanic,67551.57,5887.2975
CUST10865,21,Musician,22020.37,1605.030833
CUST10866,29,Engineer,19938.73,1813.560833
CUST10867,45,Engineer,62578.92,4986.91
CUST10868,17,Teacher,33662.51,3004.209167
CUST10869,20,Architect,38840.66,3442.721667
CUST10870,21,Developer,21419.85,1509.9875
CUST10871,28,Teacher,33535.89,2891.6575
CUST10873,45,Musician,8052.79,961.0658333
CUST10874,20,Engineer,37045.6,2820.133333
CUST10875,18,Manager,40848.13,3245.010833
CUST10876,18,Teacher,87795.78,7325.315
CUST10877,26,Mechanic,15704.0,1598.666667
CUST10878,53,Scientist,11244.63,667.0525
CUST10879,19,Mechanic,38831.83,3328.985833
CUST10880,40,Engineer,11330.965,1115.247083
CUST10881,51,Musician,52410.5,4650.541667
CUST10882,29,Manager,20760.75,1430.0625
CUST10883,46,Writer,18444.925,1497.077083
CUST10884,43,Architect,57507.24,5046.27
CUST10885,46,Architect,85515.94,7246.328333
CUST10886,29,Writer,29823.91,2256.325833
CUST10887,39,Architect,17983.29,1435.6075
CUST10888,45,Manager,60593.8,5033.483333
CUST10889,26,Writer,36589.09,2829.090833
CUST10890,42,Lawyer,18037.47,1272.1225
CUST10891,39,Doctor,68471.16,5967.93
CUST10892,50,Musician,59555.68,4663.973333
CUST10893,28,Media_Manager,112671.27,9454.2725
CUST10894,43,Mechanic,99100.29,8025.3575
CUST10895,37,Engineer,14698.595,1505.882917
CUST10896,41,Entrepreneur,43426.9,3497.908333
CUST10897,40,Architect,147583.4,12224.61667
CUST10898,42,Entrepreneur,38367.08,3199.256667
CUST10899,49,Mechanic,61085.5,4842.458333
CUST10900,34,Lawyer,40561.2,3616.1
CUST10901,38,Lawyer,98330.8,8399.233333
CUST10902,23,Musician,80511.84,6542.32
CUST10903,45,Scientist,33071.56,2910.963333
CUST10904,40,Developer,134270.12,11318.17667
CUST10905,20,Manager,109981.6,9239.133333
CUST10906,19,Teacher,32089.33,2882.110833
CUST10907,42,Musician,68088.15,5842.0125
CUST10908,36,Teacher,107304.42,8936.035
CUST10909,51,Lawyer,41911.84,3321.653333
CUST10910,45,Doctor,75868.8,6074.4
CUST10911,47,Engineer,38533.76,3412.146667
CUST10912,39,Engineer,148387.92,12327.66
CUST10913,37,Engineer,17889.32,1504.776667
CUST10914,18,Scientist,56570.22,4464.185
CUST10915,33,Developer,31019.6,2427.966667
CUST10916,46,Accountant,63433.7,5253.141667
CUST10917,24,Doctor,139391.8,11526.98333
CUST10918,43,Musician,17776.2,1727.35
CUST10919,30,Developer,68790.22,5872.518333
CUST10920,44,Developer,45432.51,3954.0425
CUST10921,34,Doctor,7908.0,533.0
CUST10922,26,Accountant,9716.27,743.6891667
CUST10923,19,Architect,128698.76,10628.89667
CUST10924,53,Architect,21733.845,1532.15375
CUST10925,45,Lawyer,116794.11,9483.8425
CUST10926,37,Manager,122760.66,10422.055
CUST10927,18,Journalist,15165.14,1505.761667
CUST10930,40,Musician,75655.48,6016.623333
CUST10931,44,Musician,69083.08,5875.923333
CUST10932,21,Developer,100666.59,8203.8825
CUST10933,40,Media_Manager,42079.65,3561.6375
CUST10934,46,Teacher,17737.6,1260.133333
CUST10936,38,Manager,42619.92,3630.66
CUST10937,53,Engineer,160591.24,13214.60333
CUST10938,31,Media_Manager,14066.03,1358.169167
CUST10939,23,Developer,14901.88,1362.823333
CUST10940,45,Developer,20921.76,1573.48
CUST10941,53,Musician,74288.46,6284.705
CUST10942,27,Writer,152104.68,12603.39
CUST10943,44,Doctor,60148.65,4970.3875
CUST10944,47,Writer,30403.95,2545.6625
CUST10945,17,Journalist,14137.39,1091.115833
CUST10946,33,Media_Manager,31938.39,2486.5325
CUST10947,42,Scientist,69212.0,5536.666667
CUST10948,41,Doctor,79760.4,6927.7
CUST10949,37,Scientist,60396.26,4779.021667
CUST10950,36,Manager,170730.6,14353.55
CUST10951,24,Engineer,112282.4,9102.866667
CUST10952,33,Accountant,124190.8,10640.23333
CUST10953,25,Entrepreneur,40857.12,3446.76
CUST10954,21,Architect,40363.74,3147.645
CUST10955,21,Teacher,18063.71,1404.309167
CUST10956,30,Entrepreneur,15628.59,1213.3825
CUST10957,22,Architect,17807.935,1545.994583
CUST10958,28,Media_Manager,22116.855,2104.07125
CUST10959,34,Entrepreneur,16245.125,1080.760417
CUST10960,34,Developer,35325.29,2764.774167
CUST10961,18,Teacher,81908.34,6902.695
CUST10962,49,Engineer,9603.845,510.3204167
CUST10965,39,Accountant,22144.945,1752.412083
CUST10966,17,Journalist,38505.32,3065.776667
CUST10967,37,Doctor,81096.44,6604.036667
CUST10968,25,Musician,22181.4,2010.45
CUST10969,27,Doctor,19922.11,1508.175833
CUST10970,25,Musician,62848.83,5006.4025
CUST10971,30,Teacher,24821.36,2106.446667
CUST10972,22,Teacher,28824.58,2679.048333
CUST10973,36,Accountant,19029.31,1303.775833
CUST10974,30,Manager,30616.07,2813.339167
CUST10975,29,Manager,86992.68,7215.39
CUST10976,43,Writer,34774.65,2925.8875
CUST10977,43,Scientist,17147.215,1129.934583
CUST10978,21,Writer,31655.9,2516.991667
CUST10979,44,Accountant,16242.68,1539.556667
CUST10980,54,Media_Manager,111346.92,9240.91
CUST10981,29,Engineer,40701.88,3309.823333
CUST10982,34,Media_Manager,15333.865,1057.822083
CUST10983,41,Architect,98992.92,8207.41
CUST10984,28,Manager,42951.62,3580.301667
CUST10985,38,Accountant,12768.94,1079.078333
CUST10986,20,Writer,71535.38,5886.281667
CUST10987,18,Writer,73436.07,6191.6725
CUST10988,41,Writer,10078.315,1047.859583
CUST10989,50,Doctor,40608.96,3103.08
CUST10990,38,Doctor,32875.17,2657.5975
CUST10991,33,Doctor,38192.94,3146.745
CUST10992,19,Scientist,30012.83,2239.069167
CUST10993,52,Scientist,163083.08,13607.25667
CUST10994,48,Writer,86776.59,7154.3825
CUST10995,26,Media_Manager,86282.67,7409.2225
CUST10996,17,Architect,22077.27,1910.7725
CUST10997,44,Writer,66287.28,5513.94
CUST10998,55,Mechanic,28276.72,2449.393333
CUST10999,49,Teacher,89531.13,7216.9275
CUST11000,20,Scientist,33643.76,2835.646667
CUST11001,26,Accountant,11465.92,744.4933333
CUST11002,19,Accountant,60174.93,4912.5775
CUST11004,40,Writer,110018.94,8903.245
CUST11005,42,Mechanic,16144.57,1280.380833
CUST11006,53,Manager,11967.245,726.2704167
CUST11007,51,Entrepreneur,27577.45,2222.120833
CUST11008,53,Entrepreneur,15904.85,1085.404167
CUST11009,17,Entrepreneur,19457.5,1904.458333
CUST11010,36,Lawyer,95011.64,7936.636667
CUST11011,31,Manager,177560.68,14512.72333
CUST11012,26,Journalist,36039.18,3169.265
CUST11013,30,Accountant,20497.26,1897.105
CUST11014,28,Accountant,40646.19,3276.1825
CUST11015,19,Developer,32653.78,2506.148333
CUST11016,22,Mechanic,17433.615,1678.80125
CUST11017,52,Engineer,112383.56,9542.296667
CUST11018,42,Developer,18263.99,1722.999167
CUST11019,18,Teacher,19852.64,1921.386667
CUST11020,31,Mechanic,10277.19,920.4325
CUST11021,37,Media_Manager,94034.8,7693.233333
CUST11022,31,Lawyer,83618.96,6744.246667
CUST11023,44,Engineer,31237.94,2563.161667
CUST11024,25,Mechanic,7517.97,447.4975
CUST11025,21,Lawyer,77945.08,6319.423333
CUST11026,29,Mechanic,69601.68,6072.14
CUST11027,35,Journalist,18124.54,1588.378333
CUST11028,40,Accountant,61876.14,5387.345
CUST11029,30,Mechanic,38361.54,3351.795
CUST11030,44,Scientist,49070.94,4128.245
CUST11031,26,Accountant,78506.64,6499.22
CUST11032,41,Developer,147781.64,12090.13667
CUST11033,36,Doctor,17177.52,1535.46
CUST11034,26,Mechanic,82316.18,6625.681667
CUST11036,30,Manager,141474.2,11536.51667
CUST11037,55,Journalist,134630.91,11491.2425
CUST11038,27,Accountant,47682.36,4059.53
CUST11039,46,Architect,43967.59,3867.965833
CUST11040,20,Media_Manager,36971.44,3370.953333
CUST11041,23,Engineer,136566.4,11633.53333
CUST11042,51,Scientist,108968.85,8843.7375
CUST11043,25,Accountant,9618.3,549.525
CUST11044,22,Accountant,55732.68,4903.39
CUST11045,23,Engineer,106666.2,8873.85
CUST11046,28,Architect,39831.1,3454.258333
CUST11047,45,Developer,126689.0,10543.41667
CUST11048,18,Engineer,103668.45,8557.0375
CUST11049,51,Lawyer,14696.765,1273.730417
CUST11050,43,Scientist,7854.735,698.56125
CUST11051,24,Accountant,12349.37,1288.114167
CUST11052,28,Teacher,12044.89,1055.740833
CUST11053,41,Engineer,16364.65,1634.720833
CUST11054,52,Musician,104088.51,8847.0425
CUST11055,43,Architect,37424.09,3182.674167
CUST11056,29,Lawyer,20737.17,1868.0975
CUST11057,32,Journalist,32967.94,2996.328333
CUST11058,22,Entrepreneur,16203.89,1440.324167
CUST11059,34,Engineer,49329.78,4210.815
CUST11060,25,Mechanic,58048.82,4780.401667
CUST11061,34,Teacher,161066.88,13394.24
CUST11063,52,Doctor,139294.4,11380.86667
CUST11064,42,Musician,30683.42,2397.951667
CUST11065,18,Developer,7782.32,775.5266667
CUST11066,23,Media_Manager,45253.14,3559.095
CUST11067,21,Doctor,41351.46,3543.955
CUST11068,40,Mechanic,8283.985,764.3320833
CUST11069,38,Lawyer,18040.67,1270.389167
CUST11070,51,Lawyer,30635.83,2714.985833
CUST11071,23,Accountant,8829.965,924.8304167
CUST11073,51,Scientist,173994.28,14596.52333
CUST11074,45,Entrepreneur,60035.34,5182.945
CUST11075,18,Accountant,160346.44,13611.20333
CUST11076,22,Manager,50155.56,3562.14239
CUST11077,32,Mechanic,9934.62,897.885
CUST11078,37,Engineer,17421.64,1645.803333
CUST11079,51,Scientist,37262.12,3355.176667
CUST11080,55,Lawyer,20817.395,1773.782917
CUST11081,44,Lawyer,24954.36,2173.53
CUST11082,51,Lawyer,85918.76,7210.896667
CUST11083,26,Architect,31113.52,2377.793333
CUST11084,27,Architect,129473.16,10959.43
CUST11085,44,Doctor,62538.3,5371.525
CUST11086,22,Media_Manager,102287.79,8526.9825
CUST11087,53,Writer,10311.095,963.2579167
CUST11088,49,Media_Manager,43138.55,3671.879167
CUST11089,18,Scientist,69907.3,5796.608333
CUST11090,42,Engineer,8898.785,973.5654167
CUST11091,40,Architect,17573.035,1545.419583
CUST11092,20,Architect,34977.92,2670.826667
CUST11093,41,Manager,8495.375,439.9479167
CUST11094,23,Teacher,19493.65,1809.470833
CUST11095,54,Musician,28741.71,2606.1425
CUST11096,28,Manager,32303.73,2927.9775
CUST11097,41,Entrepreneur,20415.41,1764.284167
CUST11098,33,Architect,16408.77,1644.3975
CUST11099,25,Teacher,14830.48,1414.873333
CUST11100,47,Architect,45013.44,3889.12
CUST11101,27,Media_Manager,15155.01,1473.9175
CUST11102,38,Manager,16533.7,1095.808333
CUST11103,42,Mechanic,132427.86,10877.655
CUST11104,33,Manager,35491.29,2883.6075
CUST11105,31,Lawyer,16905.13,1467.760833
CUST11106,34,Scientist,12249.125,870.7604167
CUST11107,43,Manager,20202.22,1480.518333
CUST11108,29,Engineer,17538.28,1307.523333
CUST11109,25,Teacher,59649.39,4982.7825
CUST11110,18,Accountant,13990.925,1309.910417
CUST11111,51,Doctor,55336.94,4453.411667
CUST11112,43,Lawyer,32340.83,2556.069167
CUST11113,27,Musician,112743.08,9463.256667
CUST11114,20,Musician,64536.99,5639.0825
CUST11115,29,Doctor,20048.23,1637.685833
CUST11116,40,Musician,14422.22,1013.851667
CUST11117,54,Lawyer,30637.13,2427.094167
CUST11118,45,Mechanic,122835.52,9974.293333
CUST11119,32,Entrepreneur,88574.43,7417.2025
CUST11120,24,Lawyer,71875.28,5758.606667
CUST11121,44,Writer,54904.1,4839.341667
CUST11122,34,Media_Manager,14956.12,1235.343333
CUST11123,32,Mechanic,36943.76,3081.883854
CUST11124,44,Entrepreneur,19344.27,1541.0225
CUST11125,53,Media_Manager,26420.21,2462.684167
CUST11126,18,Doctor,15383.17,1196.930833
CUST11127,19,Accountant,37972.16,2986.346667
CUST11128,49,Lawyer,20770.6,1784.883333
CUST11129,24,Doctor,107242.64,8979.886667
CUST11131,24,Writer,141873.52,11869.79333
CUST11132,28,Musician,10034.725,939.2270833
CUST11133,39,Mechanic,29269.81,2141.150833
CUST11134,50,Mechanic,40671.27,3476.2725
CUST11135,39,Accountant,37107.79,3114.315833
CUST11136,17,Writer,32144.54,2950.711667
CUST11137,51,Lawyer,35572.08,2683.34
CUST11138,23,Architect,15915.045,1256.25375
CUST11139,38,Writer,59227.68,4790.64
CUST11140,50,Doctor,23414.76,1961.23
CUST11141,25,Journalist,26175.31,2000.773528
CUST11142,40,Writer,16367.605,1221.967083
CUST11143,38,Journalist,26805.85,2342.820833
CUST11144,42,Teacher,31061.8,2534.483333
CUST11145,47,Architect,46449.98,4081.831667
CUST11146,37,Lawyer,140947.8,11496.65
CUST11147,29,Lawyer,40113.08,3086.756667
CUST11148,22,Engineer,43457.34,3666.445
CUST11149,46,Teacher,39379.07,3428.589167
CUST11150,24,Teacher,155700.32,12704.02667
CUST11151,41,Writer,69984.72,5570.06
CUST11152,18,Architect,77380.48,6618.373333
CUST11153,29,Writer,69362.92,5944.243333
CUST11154,34,Teacher,85742.82,7111.235
CUST11155,29,Journalist,55115.26,4302.938333
CUST11156,39,Accountant,34271.96,3058.996667
CUST11157,25,Entrepreneur,58089.39,4835.7825
CUST11160,19,Developer,31819.53,2414.6275
CUST11161,29,Architect,54284.94,4673.745
CUST11162,52,Accountant,45749.06,3600.421667
CUST11163,28,Musician,8826.66,508.555
CUST11164,32,Developer,144469.36,11835.11333
CUST11166,31,Doctor,101821.72,8601.143333
CUST11167,29,Scientist,18341.47,1323.455833
CUST11168,25,Developer,9115.47,647.6225
CUST11169,32,Writer,35908.74,3149.395
CUST11170,37,Accountant,40276.27,3381.355833
CUST11171,37,Developer,19998.6,1566.55
CUST11172,35,Scientist,10977.79,1110.815833
CUST11173,50,Scientist,42150.69,2927.278466
CUST11175,47,Teacher,32390.15,2580.179167
CUST11176,19,Manager,116897.68,9893.473333
CUST11177,43,Accountant,37443.13,3091.260833
CUST11178,26,Journalist,29434.08,2634.84
CUST11179,21,Entrepreneur,82410.12,6933.51
CUST11180,27,Writer,120696.88,10331.07333
CUST11181,30,Scientist,154493.88,13023.49
CUST11182,30,Doctor,39189.92,3049.826667
CUST11183,43,Media_Manager,44744.0,3457.666667
CUST11184,41,Musician,15497.02,1193.418333
CUST11185,39,Doctor,28144.3,2307.358333
CUST11186,21,Journalist,46246.9,3775.908333
CUST11188,27,Writer,30619.73,2750.644167
CUST11189,23,Developer,19017.29,1741.774167
CUST11190,38,Accountant,79621.26,6810.105
CUST11191,31,Teacher,20914.47,1799.8725
CUST11192,31,Musician,39916.18,3257.348333
CUST11193,31,Entrepreneur,15528.29,1340.024167
CUST11194,33,Media_Manager,19807.545,1942.62875
CUST11195,42,Mechanic,59426.92,4735.243333
CUST11196,33,Scientist,19223.95,1761.995833
CUST11197,36,Lawyer,36875.14,2845.928333
CUST11198,37,Engineer,10156.33,755.3608333
CUST11199,33,Scientist,20922.34,1926.528333
CUST11200,37,Teacher,113040.28,9174.023333
CUST11201,39,Media_Manager,74017.08,6375.09
