Account_ID,Customer_ID,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Credit_Mix
ACC_CUST09839,CUST09839,7,6,15,5,Bad
ACC_CUST09840,CUST09840,10,7,22,3,Standard
ACC_CUST09841,CUST09841,4,4,4,0,Standard
ACC_CUST09842,CUST09842,0,2,8,0,Good
ACC_CUST09843,CUST09843,10,5,19,7,Bad
ACC_CUST09844,CUST09844,6,6,13,4,Standard
ACC_CUST09845,CUST09845,5,5,16,3,Standard
ACC_CUST09846,CUST09846,3,2,12,0,Good
ACC_CUST09847,CUST09847,3,5,5,1,Standard
ACC_CUST09848,CUST09848,4,7,16,4,Standard
ACC_CUST09849,CUST09849,5,6,4,0,Good
ACC_CUST09850,CUST09850,9,8,16,7,Bad
ACC_CUST09851,CUST09851,8,6,11,2,Standard
ACC_CUST09853,CUST09853,8,5,10,0,Standard
ACC_CUST09854,CUST09854,9,5,16,6,Bad
ACC_CUST09855,CUST09855,7,3,10,1,Standard
ACC_CUST09856,CUST09856,6,4,11,0,Standard
ACC_CUST09857,CUST09857,3,4,27,7,Standard
ACC_CUST09858,CUST09858,8,4,12,7,Standard
ACC_CUST09859,CUST09859,5,5,6,4,Good
ACC_CUST09860,CUST09860,8,8,22,7,Standard
ACC_CUST09861,CUST09861,7,6,27,7,Bad
ACC_CUST09862,CUST09862,9,6,34,4,Bad
ACC_CUST09865,CUST09865,6,8,31,9,Bad
ACC_CUST09866,CUST09866,7,9,30,7,Bad
ACC_CUST09867,CUST09867,1,5,3,0,Good
ACC_CUST09868,CUST09868,4,5,14,3,Standard
ACC_CUST09869,CUST09869,3,4,19,7,Standard
ACC_CUST09870,CUST09870,5,3,9,3,Standard
ACC_CUST09871,CUST09871,5,4,19,2,Standard
ACC_CUST09872,CUST09872,7,8,17,7,Bad
ACC_CUST09873,CUST09873,6,3,15,1,Standard
ACC_CUST09874,CUST09874,0,5,9,4,Good
ACC_CUST09875,CUST09875,10,5,21,9,Bad
ACC_CUST09876,CUST09876,5,5,6,3,Good
ACC_CUST09877,CUST09877,3,5,13,3,Standard
ACC_CUST09878,CUST09878,3,4,7,1,Standard
ACC_CUST09879,CUST09879,8,8,24,4,Standard
ACC_CUST09880,CUST09880,9,5,23,8,Bad
ACC_CUST09881,CUST09881,3,5,11,0,Standard
ACC_CUST09882,CUST09882,6,8,17,7,Bad
ACC_CUST09883,CUST09883,5,3,10,0,Good
ACC_CUST09884,CUST09884,6,7,30,6,Bad
ACC_CUST09885,CUST09885,8,6,20,4,Standard
ACC_CUST09886,CUST09886,9,10,20,6,Standard
ACC_CUST09887,CUST09887,10,7,22,8,Bad
ACC_CUST09888,CUST09888,7,6,32,7,Bad
ACC_CUST09889,CUST09889,5,5,4,4,Good
ACC_CUST09890,CUST09890,4,3,6,4,Standard
ACC_CUST09891,CUST09891,6,10,23,7,Bad
ACC_CUST09892,CUST09892,8,4,7,3,Standard
ACC_CUST09893,CUST09893,2,5,12,4,Good
ACC_CUST09894,CUST09894,4,1,7,4,Good
ACC_CUST09895,CUST09895,6,5,8,3,Standard
ACC_CUST09896,CUST09896,7,8,20,7,Bad
ACC_CUST09897,CUST09897,10,10,29,4,Bad
ACC_CUST09898,CUST09898,1,6,2,0,Good
ACC_CUST09899,CUST09899,4,6,3,1,Good
ACC_CUST09900,CUST09900,5,4,16,4,Standard
ACC_CUST09901,CUST09901,1,6,4,1,Good
ACC_CUST09902,CUST09902,7,5,4,0,Good
ACC_CUST09903,CUST09903,4,3,7,0,Standard
ACC_CUST09904,CUST09904,5,7,12,2,Good
ACC_CUST09905,CUST09905,6,7,17,1,Standard
ACC_CUST09906,CUST09906,3,5,3,2,Good
ACC_CUST09907,CUST09907,3,3,13,4,Standard
ACC_CUST09908,CUST09908,6,7,34,7,Standard
ACC_CUST09909,CUST09909,7,6,7,3,Standard
ACC_CUST09910,CUST09910,8,8,17,6,Bad
ACC_CUST09912,CUST09912,3,7,5,0,Standard
ACC_CUST09913,CUST09913,5,7,13,1,Standard
ACC_CUST09914,CUST09914,3,6,8,2,Good
ACC_CUST09915,CUST09915,3,4,9,1,Standard
ACC_CUST09916,CUST09916,3,4,2,2,Good
ACC_CUST09917,CUST09917,9,5,26,7,Bad
ACC_CUST09918,CUST09918,3,3,10,6,Standard
ACC_CUST09919,CUST09919,7,6,18,6,Bad
ACC_CUST09920,CUST09920,0,6,5,1,Good
ACC_CUST09921,CUST09921,9,6,34,9,Bad
ACC_CUST09922,CUST09922,10,10,28,3,Bad
ACC_CUST09923,CUST09923,8,7,21,7,Bad
ACC_CUST09924,CUST09924,5,5,6,3,Standard
ACC_CUST09925,CUST09925,10,9,15,7,Bad
ACC_CUST09926,CUST09926,9,10,19,8,Bad
ACC_CUST09927,CUST09927,9,9,18,7,Bad
ACC_CUST09928,CUST09928,3,3,18,4,Standard
ACC_CUST09929,CUST09929,8,3,5,0,Standard
ACC_CUST09930,CUST09930,3,7,7,4,Good
ACC_CUST09931,CUST09931,1,4,11,3,Good
ACC_CUST09932,CUST09932,4,8,26,2,Standard
ACC_CUST09933,CUST09933,7,5,18,3,Standard
ACC_CUST09934,CUST09934,6,8,24,7,Bad
ACC_CUST09935,CUST09935,10,10,22,7,Bad
ACC_CUST09936,CUST09936,7,4,8,4,Standard
ACC_CUST09937,CUST09937,0,5,5,2,Good
ACC_CUST09938,CUST09938,8,10,31,5,Bad
ACC_CUST09939,CUST09939,5,3,10,4,Good
ACC_CUST09940,CUST09940,4,3,11,0,Good
ACC_CUST09942,CUST09942,0,5,8,4,Good
ACC_CUST09943,CUST09943,7,6,25,8,Bad
ACC_CUST09944,CUST09944,7,5,5,2,Good
ACC_CUST09945,CUST09945,4,3,8,1,Standard
ACC_CUST09946,CUST09946,10,7,28,5,Bad
ACC_CUST09947,CUST09947,5,4,9,0,Good
ACC_CUST09948,CUST09948,2,3,11,3,Good
ACC_CUST09949,CUST09949,10,9,29,8,Bad
ACC_CUST09951,CUST09951,5,5,6,3,Good
ACC_CUST09952,CUST09952,4,4,10,2,Good
ACC_CUST09953,CUST09953,5,4,4,3,Standard
ACC_CUST09954,CUST09954,9,6,30,5,Bad
ACC_CUST09955,CUST09955,4,6,11,1,Standard
ACC_CUST09956,CUST09956,9,6,30,9,Bad
ACC_CUST09957,CUST09957,7,3,17,4,Standard
ACC_CUST09958,CUST09958,8,5,15,2,Standard
ACC_CUST09959,CUST09959,3,5,15,3,Standard
ACC_CUST09960,CUST09960,6,7,17,5,Standard
ACC_CUST09961,CUST09961,8,5,21,6,Bad
ACC_CUST09962,CUST09962,8,3,18,0,Standard
ACC_CUST09963,CUST09963,10,6,25,7,Bad
ACC_CUST09964,CUST09964,6,4,10,0,Standard
ACC_CUST09965,CUST09965,1,7,1,4,Good
ACC_CUST09966,CUST09966,9,5,19,5,Bad
ACC_CUST09967,CUST09967,8,4,6,0,Standard
ACC_CUST09968,CUST09968,3,1,8,2,Good
ACC_CUST09969,CUST09969,10,7,19,3,Bad
ACC_CUST09970,CUST09970,4,5,18,4,Standard
ACC_CUST09971,CUST09971,2,1,7,2,Good
ACC_CUST09972,CUST09972,1,4,12,4,Good
ACC_CUST09973,CUST09973,1,5,4,1,Good
ACC_CUST09974,CUST09974,3,7,15,2,Standard
ACC_CUST09975,CUST09975,8,4,15,0,Standard
ACC_CUST09976,CUST09976,3,5,5,1,Good
ACC_CUST09977,CUST09977,8,4,15,4,Standard
ACC_CUST09978,CUST09978,4,7,7,2,Good
ACC_CUST09979,CUST09979,3,7,10,1,Good
ACC_CUST09980,CUST09980,4,6,7,2,Standard
ACC_CUST09981,CUST09981,3,5,13,1,Standard
ACC_CUST09982,CUST09982,9,9,25,3,Standard
ACC_CUST09983,CUST09983,3,5,11,4,Good
ACC_CUST09985,CUST09985,7,7,19,4,Standard
ACC_CUST09986,CUST09986,4,6,19,6,Standard
ACC_CUST09987,CUST09987,1,2,9,3,Good
ACC_CUST09988,CUST09988,3,3,10,2,Good
ACC_CUST09989,CUST09989,10,10,22,5,Bad
ACC_CUST09990,CUST09990,8,10,34,4,Bad
ACC_CUST09991,CUST09991,4,7,16,3,Standard
ACC_CUST09992,CUST09992,1,6,9,2,Good
ACC_CUST09993,CUST09993,8,5,17,5,Bad
ACC_CUST09994,CUST09994,7,6,8,3,Standard
ACC_CUST09995,CUST09995,7,6,18,1,Standard
ACC_CUST09996,CUST09996,5,3,16,1,Standard
ACC_CUST09997,CUST09997,7,5,15,2,Standard
ACC_CUST09998,CUST09998,8,5,24,2,Bad
ACC_CUST09999,CUST09999,4,3,6,2,Standard
ACC_CUST10000,CUST10000,6,7,16,3,Standard
ACC_CUST10001,CUST10001,0,7,9,3,Good
ACC_CUST10002,CUST10002,6,6,9,6,Standard
ACC_CUST10003,CUST10003,10,9,24,9,Bad
ACC_CUST10004,CUST10004,9,5,24,9,Bad
ACC_CUST10005,CUST10005,6,10,20,2,Bad
ACC_CUST10006,CUST10006,8,8,19,5,Bad
ACC_CUST10007,CUST10007,5,4,5,3,Standard
ACC_CUST10008,CUST10008,4,3,11,1,Standard
ACC_CUST10009,CUST10009,6,4,14,2,Standard
ACC_CUST10010,CUST10010,7,3,5,4,Standard
ACC_CUST10011,CUST10011,7,6,28,6,Bad
ACC_CUST10012,CUST10012,8,5,7,0,Good
ACC_CUST10013,CUST10013,7,10,30,6,Bad
ACC_CUST10014,CUST10014,1,4,3,1,Good
ACC_CUST10015,CUST10015,8,4,6,3,Standard
ACC_CUST10016,CUST10016,0,2,2,0,Good
ACC_CUST10017,CUST10017,3,3,20,3,Standard
ACC_CUST10018,CUST10018,9,10,18,6,Bad
ACC_CUST10019,CUST10019,4,4,8,0,Good
ACC_CUST10020,CUST10020,10,5,30,4,Bad
ACC_CUST10021,CUST10021,1,4,10,4,Good
ACC_CUST10022,CUST10022,7,9,27,5,Bad
ACC_CUST10023,CUST10023,10,7,22,5,Bad
ACC_CUST10024,CUST10024,8,7,18,6,Bad
ACC_CUST10025,CUST10025,0,4,3,3,Good
ACC_CUST10026,CUST10026,6,8,16,6,Bad
ACC_CUST10027,CUST10027,8,7,15,2,Standard
ACC_CUST10028,CUST10028,8,6,19,2,Standard
ACC_CUST10029,CUST10029,5,7,8,4,Good
ACC_CUST10030,CUST10030,4,10,18,7,Standard
ACC_CUST10031,CUST10031,5,4,12,1,Good
ACC_CUST10032,CUST10032,1,5,3,2,Good
ACC_CUST10033,CUST10033,3,4,5,4,Standard
ACC_CUST10034,CUST10034,3,1,9,1,Good
ACC_CUST10035,CUST10035,3,5,17,1,Standard
ACC_CUST10036,CUST10036,4,7,18,4,Standard
ACC_CUST10038,CUST10038,0,4,9,4,Good
ACC_CUST10039,CUST10039,9,9,28,2,Bad
ACC_CUST10040,CUST10040,3,4,18,5,Standard
ACC_CUST10041,CUST10041,5,6,8,3,Standard
ACC_CUST10042,CUST10042,2,6,12,2,Good
ACC_CUST10043,CUST10043,0,4,1,2,Good
ACC_CUST10044,CUST10044,5,4,5,0,Good
ACC_CUST10045,CUST10045,10,9,17,8,Bad
ACC_CUST10046,CUST10046,3,4,10,1,Standard
ACC_CUST10047,CUST10047,6,5,21,9,Bad
ACC_CUST10048,CUST10048,4,8,22,5,Standard
ACC_CUST10049,CUST10049,4,7,7,1,Standard
ACC_CUST10050,CUST10050,6,6,12,1,Standard
ACC_CUST10052,CUST10052,8,10,22,7,Bad
ACC_CUST10053,CUST10053,8,3,8,4,Standard
ACC_CUST10054,CUST10054,7,10,26,8,Bad
ACC_CUST10055,CUST10055,9,9,21,5,Bad
ACC_CUST10056,CUST10056,4,3,4,0,Good
ACC_CUST10057,CUST10057,5,4,4,3,Good
ACC_CUST10058,CUST10058,8,5,9,1,Standard
ACC_CUST10059,CUST10059,2,4,4,2,Good
ACC_CUST10060,CUST10060,4,5,2,3,Good
ACC_CUST10061,CUST10061,6,9,21,2,Bad
ACC_CUST10062,CUST10062,7,3,15,0,Standard
ACC_CUST10063,CUST10063,8,3,19,2,Standard
ACC_CUST10064,CUST10064,7,3,10,3,Standard
ACC_CUST10065,CUST10065,6,9,33,5,Bad
ACC_CUST10066,CUST10066,2,6,8,1,Good
ACC_CUST10067,CUST10067,8,5,20,7,Standard
ACC_CUST10068,CUST10068,6,6,23,5,Bad
ACC_CUST10069,CUST10069,4,1,7,3,Good
ACC_CUST10070,CUST10070,0,6,2,0,Good
ACC_CUST10071,CUST10071,6,6,11,4,Standard
ACC_CUST10072,CUST10072,3,6,7,2,Good
ACC_CUST10073,CUST10073,5,6,3,4,Good
ACC_CUST10074,CUST10074,10,8,28,3,Bad
ACC_CUST10075,CUST10075,4,4,19,2,Standard
ACC_CUST10076,CUST10076,6,6,16,4,Bad
ACC_CUST10077,CUST10077,3,5,2,2,Good
ACC_CUST10078,CUST10078,10,10,19,6,Bad
ACC_CUST10079,CUST10079,5,6,7,1,Good
ACC_CUST10080,CUST10080,4,3,15,4,Standard
ACC_CUST10081,CUST10081,8,5,19,5,Standard
ACC_CUST10082,CUST10082,2,1,11,4,Good
ACC_CUST10083,CUST10083,1,4,3,2,Good
ACC_CUST10084,CUST10084,8,6,22,7,Standard
ACC_CUST10085,CUST10085,9,9,26,7,Bad
ACC_CUST10087,CUST10087,8,3,17,0,Standard
ACC_CUST10088,CUST10088,9,6,20,2,Bad
ACC_CUST10089,CUST10089,1,2,12,3,Good
ACC_CUST10090,CUST10090,5,6,20,4,Standard
ACC_CUST10091,CUST10091,7,7,28,2,Bad
ACC_CUST10092,CUST10092,4,2,7,3,Good
ACC_CUST10093,CUST10093,0,6,11,0,Good
ACC_CUST10094,CUST10094,7,10,31,9,Bad
ACC_CUST10095,CUST10095,5,3,1,4,Good
ACC_CUST10096,CUST10096,6,10,24,2,Standard
ACC_CUST10097,CUST10097,0,1,6,3,Good
ACC_CUST10098,CUST10098,2,4,9,2,Good
ACC_CUST10099,CUST10099,6,5,11,4,Standard
ACC_CUST10100,CUST10100,8,7,20,2,Standard
ACC_CUST10101,CUST10101,5,5,12,3,Good
ACC_CUST10102,CUST10102,4,5,2,3,Good
ACC_CUST10103,CUST10103,3,3,3,4,Good
ACC_CUST10105,CUST10105,5,7,8,1,Good
ACC_CUST10106,CUST10106,6,6,17,4,Standard
ACC_CUST10107,CUST10107,0,5,1,1,Good
ACC_CUST10108,CUST10108,6,6,7,1,Standard
ACC_CUST10109,CUST10109,7,3,12,2,Standard
ACC_CUST10110,CUST10110,5,4,2,3,Good
ACC_CUST10111,CUST10111,8,7,17,7,Standard
ACC_CUST10112,CUST10112,4,3,7,1,Standard
ACC_CUST10113,CUST10113,5,5,9,3,Good
ACC_CUST10114,CUST10114,3,4,3,3,Good
ACC_CUST10115,CUST10115,0,6,6,0,Good
ACC_CUST10116,CUST10116,10,7,25,5,Bad
ACC_CUST10117,CUST10117,4,8,24,2,Standard
ACC_CUST10118,CUST10118,1,3,1,1,Good
ACC_CUST10119,CUST10119,8,9,23,5,Bad
ACC_CUST10120,CUST10120,8,8,29,7,Standard
ACC_CUST10121,CUST10121,4,4,14,2,Standard
ACC_CUST10122,CUST10122,6,5,9,2,Standard
ACC_CUST10123,CUST10123,6,10,25,4,Standard
ACC_CUST10124,CUST10124,3,5,5,2,Good
ACC_CUST10125,CUST10125,8,8,32,9,Bad
ACC_CUST10126,CUST10126,6,8,33,6,Bad
ACC_CUST10127,CUST10127,7,10,16,3,Standard
ACC_CUST10128,CUST10128,7,8,16,2,Standard
ACC_CUST10129,CUST10129,3,5,7,3,Good
ACC_CUST10130,CUST10130,6,9,28,7,Bad
ACC_CUST10131,CUST10131,10,8,20,8,Bad
ACC_CUST10132,CUST10132,8,7,8,0,Good
ACC_CUST10133,CUST10133,4,5,11,3,Standard
ACC_CUST10134,CUST10134,8,7,18,2,Standard
ACC_CUST10135,CUST10135,7,6,25,7,Bad
ACC_CUST10136,CUST10136,4,1,3,1,Good
ACC_CUST10137,CUST10137,6,6,16,3,Standard
ACC_CUST10138,CUST10138,7,5,18,4,Standard
ACC_CUST10139,CUST10139,9,9,23,7,Bad
ACC_CUST10140,CUST10140,8,9,23,6,Bad
ACC_CUST10142,CUST10142,8,8,28,6,Bad
ACC_CUST10143,CUST10143,5,6,13,0,Standard
ACC_CUST10144,CUST10144,4,5,7,0,Standard
ACC_CUST10145,CUST10145,7,5,9,0,Standard
ACC_CUST10147,CUST10147,9,10,23,4,Standard
ACC_CUST10148,CUST10148,1,7,6,2,Good
ACC_CUST10149,CUST10149,1,1,5,3,Good
ACC_CUST10150,CUST10150,4,5,17,6,Standard
ACC_CUST10151,CUST10151,3,7,9,4,Standard
ACC_CUST10152,CUST10152,3,5,6,4,Standard
ACC_CUST10154,CUST10154,10,8,22,5,Bad
ACC_CUST10155,CUST10155,2,3,8,3,Good
ACC_CUST10156,CUST10156,3,7,20,4,Standard
ACC_CUST10157,CUST10157,3,5,10,7,Standard
ACC_CUST10158,CUST10158,9,9,16,7,Bad
ACC_CUST10159,CUST10159,6,8,17,6,Bad
ACC_CUST10160,CUST10160,8,6,17,2,Standard
ACC_CUST10161,CUST10161,6,7,10,4,Standard
ACC_CUST10162,CUST10162,1,3,8,1,Good
ACC_CUST10163,CUST10163,4,1,7,1,Good
ACC_CUST10164,CUST10164,9,8,19,7,Bad
ACC_CUST10165,CUST10165,5,6,9,2,Standard
ACC_CUST10166,CUST10166,3,4,8,0,Good
ACC_CUST10167,CUST10167,0,5,1,1,Good
ACC_CUST10168,CUST10168,8,5,15,7,Standard
ACC_CUST10169,CUST10169,9,10,29,5,Bad
ACC_CUST10170,CUST10170,8,7,8,4,Standard
ACC_CUST10171,CUST10171,4,5,8,4,Good
ACC_CUST10172,CUST10172,7,6,29,7,Bad
ACC_CUST10173,CUST10173,10,6,31,4,Bad
ACC_CUST10174,CUST10174,7,7,34,2,Standard
ACC_CUST10175,CUST10175,7,6,30,6,Standard
ACC_CUST10176,CUST10176,2,3,6,0,Good
ACC_CUST10177,CUST10177,5,4,12,4,Standard
ACC_CUST10179,CUST10179,4,5,15,1,Standard
ACC_CUST10180,CUST10180,6,4,20,1,Standard
ACC_CUST10181,CUST10181,7,8,15,3,Bad
ACC_CUST10182,CUST10182,2,5,3,4,Good
ACC_CUST10183,CUST10183,9,9,28,7,Bad
ACC_CUST10184,CUST10184,9,7,19,6,Bad
ACC_CUST10185,CUST10185,0,2,1,3,Good
ACC_CUST10186,CUST10186,3,5,16,4,Standard
ACC_CUST10187,CUST10187,10,6,23,9,Bad
ACC_CUST10188,CUST10188,8,7,25,5,Bad
ACC_CUST10189,CUST10189,5,7,10,1,Good
ACC_CUST10190,CUST10190,1,7,9,0,Good
ACC_CUST10191,CUST10191,1,2,9,2,Good
ACC_CUST10192,CUST10192,2,1,5,4,Good
ACC_CUST10193,CUST10193,5,4,5,0,Good
ACC_CUST10194,CUST10194,6,4,10,2,Standard
ACC_CUST10195,CUST10195,3,3,4,2,Good
ACC_CUST10196,CUST10196,1,6,1,2,Good
ACC_CUST10197,CUST10197,10,6,22,7,Bad
ACC_CUST10198,CUST10198,8,5,33,9,Bad
ACC_CUST10199,CUST10199,0,4,3,0,Good
ACC_CUST10200,CUST10200,2,5,5,1,Good
ACC_CUST10201,CUST10201,7,6,7,2,Good
ACC_CUST10202,CUST10202,6,6,24,5,Bad
ACC_CUST10203,CUST10203,10,5,31,9,Bad
ACC_CUST10204,CUST10204,2,5,3,0,Good
ACC_CUST10205,CUST10205,7,3,12,4,Standard
ACC_CUST10206,CUST10206,9,7,32,8,Bad
ACC_CUST10207,CUST10207,7,10,34,5,Bad
ACC_CUST10208,CUST10208,4,7,22,6,Standard
ACC_CUST10209,CUST10209,2,5,5,3,Good
ACC_CUST10210,CUST10210,1,2,2,1,Good
ACC_CUST10211,CUST10211,4,4,20,2,Standard
ACC_CUST10212,CUST10212,1,3,1,4,Good
ACC_CUST10213,CUST10213,7,4,7,2,Standard
ACC_CUST10214,CUST10214,8,7,19,6,Bad
ACC_CUST10215,CUST10215,4,3,16,4,Standard
ACC_CUST10216,CUST10216,7,9,28,8,Bad
ACC_CUST10217,CUST10217,6,4,7,7,Standard
ACC_CUST10218,CUST10218,4,6,14,3,Standard
ACC_CUST10219,CUST10219,7,6,5,1,Good
ACC_CUST10220,CUST10220,6,6,19,2,Standard
ACC_CUST10221,CUST10221,4,5,7,3,Standard
ACC_CUST10222,CUST10222,6,9,21,9,Bad
ACC_CUST10223,CUST10223,8,9,31,4,Bad
ACC_CUST10224,CUST10224,4,5,20,1,Standard
ACC_CUST10225,CUST10225,7,5,26,5,Bad
ACC_CUST10226,CUST10226,5,3,23,7,Standard
ACC_CUST10227,CUST10227,4,4,7,2,Good
ACC_CUST10228,CUST10228,4,4,11,0,Standard
ACC_CUST10229,CUST10229,7,7,8,3,Standard
ACC_CUST10230,CUST10230,7,3,5,2,Standard
ACC_CUST10231,CUST10231,4,3,6,0,Standard
ACC_CUST10232,CUST10232,3,3,20,4,Standard
ACC_CUST10233,CUST10233,5,5,3,1,Good
ACC_CUST10234,CUST10234,8,8,21,9,Bad
ACC_CUST10236,CUST10236,5,3,4,3,Good
ACC_CUST10237,CUST10237,5,9,20,6,Standard
ACC_CUST10238,CUST10238,1,3,8,3,Good
ACC_CUST10239,CUST10239,5,4,14,3,Standard
ACC_CUST10240,CUST10240,4,5,7,2,Good
ACC_CUST10241,CUST10241,5,6,3,2,Good
ACC_CUST10242,CUST10242,3,5,6,0,Standard
ACC_CUST10243,CUST10243,5,3,7,4,Standard
ACC_CUST10244,CUST10244,4,6,8,0,Good
ACC_CUST10245,CUST10245,8,7,7,4,Standard
ACC_CUST10246,CUST10246,0,3,4,0,Good
ACC_CUST10247,CUST10247,5,3,12,1,Good
ACC_CUST10248,CUST10248,8,6,13,5,Standard
ACC_CUST10249,CUST10249,4,3,3,0,Good
ACC_CUST10250,CUST10250,0,4,2,1,Good
ACC_CUST10251,CUST10251,7,6,17,7,Bad
ACC_CUST10252,CUST10252,8,8,32,8,Bad
ACC_CUST10254,CUST10254,6,4,12,7,Standard
ACC_CUST10255,CUST10255,6,5,17,1,Standard
ACC_CUST10256,CUST10256,6,9,34,3,Bad
ACC_CUST10257,CUST10257,4,6,12,4,Standard
ACC_CUST10258,CUST10258,8,8,25,9,Bad
ACC_CUST10260,CUST10260,0,4,7,1,Good
ACC_CUST10261,CUST10261,7,3,14,2,Standard
ACC_CUST10262,CUST10262,7,8,24,8,Bad
ACC_CUST10263,CUST10263,4,4,2,4,Good
ACC_CUST10264,CUST10264,7,6,5,1,Standard
ACC_CUST10265,CUST10265,6,10,34,7,Standard
ACC_CUST10266,CUST10266,6,6,24,8,Bad
ACC_CUST10267,CUST10267,5,5,3,3,Good
ACC_CUST10269,CUST10269,6,6,32,6,Standard
ACC_CUST10270,CUST10270,6,8,19,6,Standard
ACC_CUST10271,CUST10271,8,6,31,6,Bad
ACC_CUST10272,CUST10272,8,4,7,4,Standard
ACC_CUST10273,CUST10273,5,4,8,3,Standard
ACC_CUST10274,CUST10274,3,6,7,2,Standard
ACC_CUST10275,CUST10275,5,3,3,1,Good
ACC_CUST10276,CUST10276,5,5,13,4,Standard
ACC_CUST10277,CUST10277,9,6,22,5,Bad
ACC_CUST10278,CUST10278,10,5,25,7,Bad
ACC_CUST10279,CUST10279,5,7,1,4,Good
ACC_CUST10280,CUST10280,5,5,10,3,Standard
ACC_CUST10281,CUST10281,7,10,22,7,Standard
ACC_CUST10282,CUST10282,5,4,8,4,Good
ACC_CUST10283,CUST10283,5,6,7,4,Good
ACC_CUST10284,CUST10284,7,5,28,6,Bad
ACC_CUST10285,CUST10285,5,5,18,4,Standard
ACC_CUST10286,CUST10286,2,4,1,3,Good
ACC_CUST10287,CUST10287,7,6,8,3,Standard
ACC_CUST10288,CUST10288,7,7,10,0,Good
ACC_CUST10289,CUST10289,6,7,24,9,Bad
ACC_CUST10290,CUST10290,1,5,3,0,Good
ACC_CUST10291,CUST10291,4,7,20,2,Standard
ACC_CUST10292,CUST10292,3,5,15,3,Standard
ACC_CUST10293,CUST10293,7,10,33,5,Standard
ACC_CUST10294,CUST10294,4,3,19,2,Standard
ACC_CUST10295,CUST10295,7,6,5,3,Good
ACC_CUST10296,CUST10296,1,1,6,3,Good
ACC_CUST10297,CUST10297,4,7,1,2,Good
ACC_CUST10298,CUST10298,8,6,15,0,Standard
ACC_CUST10299,CUST10299,2,5,7,0,Good
ACC_CUST10300,CUST10300,6,6,13,7,Standard
ACC_CUST10301,CUST10301,9,5,22,5,Bad
ACC_CUST10302,CUST10302,3,7,15,6,Standard
ACC_CUST10303,CUST10303,7,7,17,8,Bad
ACC_CUST10304,CUST10304,0,5,5,0,Good
ACC_CUST10305,CUST10305,6,7,33,5,Standard
ACC_CUST10306,CUST10306,3,6,8,3,Standard
ACC_CUST10307,CUST10307,3,3,3,0,Good
ACC_CUST10308,CUST10308,3,7,7,4,Good
ACC_CUST10309,CUST10309,5,5,9,1,Standard
ACC_CUST10311,CUST10311,3,7,20,7,Standard
ACC_CUST10313,CUST10313,3,5,5,4,Standard
ACC_CUST10314,CUST10314,1,4,9,1,Good
ACC_CUST10315,CUST10315,5,4,19,2,Standard
ACC_CUST10316,CUST10316,9,7,17,3,Standard
ACC_CUST10317,CUST10317,7,6,20,8,Bad
ACC_CUST10318,CUST10318,4,3,1,3,Good
ACC_CUST10319,CUST10319,5,4,11,1,Good
ACC_CUST10320,CUST10320,7,4,18,3,Standard
ACC_CUST10321,CUST10321,3,5,17,4,Standard
ACC_CUST10322,CUST10322,0,5,6,1,Good
ACC_CUST10323,CUST10323,8,4,11,7,Standard
ACC_CUST10324,CUST10324,0,4,6,1,Good
ACC_CUST10325,CUST10325,3,2,10,1,Good
ACC_CUST10326,CUST10326,7,8,23,6,Standard
ACC_CUST10327,CUST10327,3,5,9,0,Good
ACC_CUST10328,CUST10328,4,3,5,3,Good
ACC_CUST10329,CUST10329,2,1,6,2,Good
ACC_CUST10330,CUST10330,8,7,34,4,Bad
ACC_CUST10331,CUST10331,3,4,11,3,Good
ACC_CUST10332,CUST10332,4,4,11,4,Good
ACC_CUST10333,CUST10333,4,7,13,1,Standard
ACC_CUST10334,CUST10334,5,7,7,1,Good
ACC_CUST10335,CUST10335,8,7,16,3,Standard
ACC_CUST10336,CUST10336,3,4,12,2,Standard
ACC_CUST10337,CUST10337,7,4,5,1,Standard
ACC_CUST10339,CUST10339,3,4,12,7,Standard
ACC_CUST10340,CUST10340,10,8,22,3,Bad
ACC_CUST10341,CUST10341,4,6,14,4,Standard
ACC_CUST10342,CUST10342,1,4,5,2,Good
ACC_CUST10343,CUST10343,6,9,22,8,Bad
ACC_CUST10344,CUST10344,6,8,31,7,Bad
ACC_CUST10345,CUST10345,10,10,29,4,Standard
ACC_CUST10346,CUST10346,4,5,14,2,Standard
ACC_CUST10347,CUST10347,6,7,13,3,Standard
ACC_CUST10348,CUST10348,5,4,20,1,Standard
ACC_CUST10349,CUST10349,5,6,14,3,Standard
ACC_CUST10350,CUST10350,4,5,7,3,Standard
ACC_CUST10351,CUST10351,0,7,12,4,Good
ACC_CUST10352,CUST10352,5,2,2,0,Good
ACC_CUST10353,CUST10353,1,5,10,3,Good
ACC_CUST10354,CUST10354,10,9,23,7,Bad
ACC_CUST10355,CUST10355,4,6,7,3,Standard
ACC_CUST10356,CUST10356,8,8,26,7,Bad
ACC_CUST10357,CUST10357,3,3,20,3,Standard
ACC_CUST10358,CUST10358,8,4,5,0,Standard
ACC_CUST10359,CUST10359,9,8,28,3,Bad
ACC_CUST10360,CUST10360,8,6,11,2,Standard
ACC_CUST10361,CUST10361,6,10,15,3,Standard
ACC_CUST10362,CUST10362,8,3,32,7,Standard
ACC_CUST10363,CUST10363,6,8,30,2,Bad
